Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1650984244142,58,277,87,103,92,41,226,61,1237
1650984244150,54,274,91,106,90,45,225,63,1238
1650984244159,55,274,90,103,93,45,228,65,1237
1650984244167,55,277,85,106,89,45,228,63,1238
1650984244175,56,270,86,103,92,45,227,67,1242
1650984244183,56,277,86,100,88,42,226,64,1243
1650984244192,57,276,87,103,93,44,227,64,1240
1650984244200,54,273,88,103,90,46,225,69,1241
1650984244207,56,277,87,103,93,46,230,60,1239
1650984244215,54,275,86,103,90,40,228,62,1239
1650984244223,58,274,90,100,92,45,230,65,1244
1650984244231,55,276,90,103,93,45,226,62,1242
1650984244239,58,276,89,102,92,51,229,66,1237
1650984244246,51,276,87,102,89,43,227,65,1238
1650984244255,55,274,90,105,91,44,230,68,1243
1650984244263,55,274,86,104,92,45,233,66,1243
1650984244271,55,272,89,106,87,46,228,62,1243
1650984244281,61,270,88,104,92,45,233,65,1240
1650984244289,56,275,89,107,93,44,226,65,1241
1650984244296,57,275,88,103,88,46,227,64,1238
1650984244304,55,271,90,100,92,50,231,68,1238
1650984244313,57,275,85,105,92,48,229,63,1235
1650984244321,58,275,87,101,90,49,230,66,1234
1650984244329,61,278,93,105,89,45,231,68,1236
1650984244336,57,281,90,115,92,47,226,68,1234
1650984244346,56,274,90,108,94,48,232,65,1234
1650984244354,55,274,88,107,96,47,228,68,1234
1650984244362,63,277,89,106,89,49,230,66,1235
1650984244372,57,277,92,104,96,48,235,69,1236
1650984244382,61,278,91,107,93,48,229,68,1229
1650984244390,62,276,90,107,92,54,233,66,1235
1650984244398,59,277,90,104,98,50,230,67,1234
1650984244407,60,280,92,106,92,47,231,73,1239
1650984244415,61,280,90,106,91,48,226,69,1237
1650984244423,60,277,92,106,95,46,226,66,1233
1650984244431,52,272,91,105,92,52,230,69,1232
1650984244438,58,273,89,103,90,46,228,67,1232
1650984244446,55,279,93,107,95,48,233,71,1236
1650984244455,60,276,88,102,95,46,233,69,1234
1650984244463,58,272,92,100,91,44,232,70,1235
1650984244470,58,277,88,107,94,45,233,70,1239
1650984244478,59,276,92,104,98,51,232,70,1236
1650984244487,56,274,89,104,90,46,229,66,1234
1650984244495,54,278,91,106,95,52,231,69,1233
1650984244503,58,283,94,105,89,45,231,69,1232
1650984244512,57,279,90,103,91,46,231,72,1237
1650984244520,58,278,92,108,99,48,229,64,1233
1650984244527,59,271,90,105,90,48,235,69,1231
1650984244537,64,279,91,107,97,50,228,65,1233
1650984244545,57,276,87,104,93,51,234,68,1233
1650984244553,58,276,85,105,93,46,233,73,1235
1650984244561,54,277,92,105,96,51,231,68,1234
1650984244570,59,281,92,105,92,45,230,68,1239
1650984244578,60,274,93,107,91,49,232,71,1239
1650984244586,52,278,92,103,93,48,226,69,1235
1650984244595,60,280,88,102,91,45,227,72,1236
1650984244603,62,280,94,102,92,48,226,64,1231
1650984244611,59,276,89,105,94,52,234,69,1235
1650984244620,60,279,88,103,90,49,236,67,1236
1650984244628,58,275,92,106,93,46,226,67,1235
1650984244635,58,275,91,101,93,46,227,68,1236
1650984244643,63,276,89,104,93,49,233,70,1234
1650984244652,60,274,93,105,97,50,233,64,1230
1650984244661,63,276,94,105,97,52,233,70,1235
1650984244669,62,277,88,102,93,50,234,70,1234
1650984244677,62,280,90,101,94,47,235,66,1234
1650984244686,57,280,89,100,95,51,233,72,1235
1650984244694,56,276,90,102,96,47,232,67,1237
1650984244701,61,279,90,102,94,46,225,71,1234
1650984244709,60,271,96,108,92,51,232,65,1233
1650984244719,57,277,94,104,97,48,231,69,1233
1650984244726,56,274,89,104,94,51,232,70,1237
1650984244734,58,275,94,105,98,49,232,67,1237
1650984244742,60,278,92,105,99,47,229,69,1239
1650984244752,59,278,96,103,85,49,233,65,1237
1650984244760,61,274,87,102,92,47,229,66,1231
1650984244767,57,278,89,104,93,48,233,66,1237
1650984244775,60,281,87,101,91,48,229,66,1233
1650984244783,56,280,91,102,96,50,212,73,1237
1650984244793,62,275,90,106,97,48,232,63,1235
1650984244801,57,270,85,104,97,47,232,64,1234
1650984244808,58,276,86,98,95,50,228,71,1234
1650984244816,56,277,88,98,90,46,229,65,1233
1650984244826,64,279,85,100,90,52,237,68,1233
1650984244834,57,277,89,99,92,47,232,67,1239
1650984244842,58,280,91,100,94,46,231,65,1235
1650984244849,55,274,86,103,96,50,231,66,1238
1650984244857,61,280,90,99,91,44,225,67,1238
1650984244865,55,273,93,100,95,56,229,67,1237
1650984244874,63,277,91,98,91,50,227,70,1241
1650984244881,62,277,92,99,95,48,229,64,1235
1650984244889,61,279,92,99,91,45,232,66,1233
1650984244897,61,277,85,90,91,45,229,64,1238
1650984244905,58,274,91,101,97,55,224,66,1228
1650984244914,61,279,89,98,90,48,229,64,1233
1650984244921,59,282,92,102,93,47,229,67,1238
1650984244929,56,278,92,104,94,46,226,65,1238
1650984244937,58,281,95,103,101,49,228,68,1237
1650984244946,57,276,91,98,98,49,232,65,1238
1650984244954,57,279,87,98,90,43,229,68,1240
1650984244962,60,281,92,103,90,47,230,70,1238
1650984244970,62,282,88,103,96,47,231,70,1234
1650984244979,61,280,89,102,92,48,228,63,1236
1650984244986,56,277,86,105,95,51,231,69,1237
1650984244994,55,277,91,98,95,49,228,65,1239
1650984245003,61,275,89,97,97,48,231,72,1233
1650984245011,61,278,92,99,94,45,230,71,1237
1650984245019,53,277,90,100,96,51,227,66,1237
1650984245026,61,280,93,97,95,47,231,75,1239
1650984245036,61,277,91,99,92,48,228,68,1238
1650984245044,60,279,91,95,95,48,231,66,1237
1650984245052,57,279,92,102,93,46,225,67,1233
1650984245059,58,275,93,101,93,47,227,65,1240
1650984245067,56,277,91,101,92,47,231,66,1239
1650984245076,58,279,88,97,92,44,228,66,1236
1650984245084,57,277,91,100,99,47,224,64,1239
1650984245092,57,276,90,97,98,49,229,64,1238
1650984245101,55,279,92,100,95,44,229,68,1237
1650984245109,53,279,87,95,93,47,230,68,1235
1650984245116,55,277,89,101,97,51,229,62,1234
1650984245124,61,285,87,96,91,49,228,72,1236
1650984245133,58,277,91,100,96,48,227,65,1236
1650984245141,53,276,88,96,96,48,230,64,1235
1650984245148,60,279,96,99,97,52,227,68,1238
1650984245157,53,277,85,95,92,46,228,69,1239
1650984245165,59,279,89,98,92,48,224,66,1237
1650984245173,60,273,87,99,95,48,231,66,1235
1650984245181,55,274,87,94,98,48,225,58,1238
1650984245190,59,276,88,99,93,47,226,69,1235
1650984245198,58,274,89,95,94,48,223,70,1240
1650984245205,57,276,86,98,94,50,228,67,1240
1650984245215,62,280,88,98,95,50,227,67,1239
1650984245223,60,274,83,96,95,49,232,65,1241
1650984245231,53,277,87,99,96,43,228,64,1236
1650984245239,59,276,91,97,92,49,230,67,1238
1650984245249,58,278,82,95,93,49,228,67,1240
1650984245257,61,275,89,94,95,47,222,63,1237
1650984245264,60,279,91,95,92,46,226,65,1240
1650984245276,59,279,92,97,97,51,227,67,1238
1650984245284,61,281,88,93,92,46,227,70,1242
1650984245292,56,277,87,95,95,46,224,68,1242
1650984245302,57,278,93,93,95,49,229,67,1241
1650984245309,58,278,91,100,92,48,225,66,1237
1650984245317,60,279,89,97,96,50,226,70,1238
1650984245326,59,278,90,97,99,49,232,65,1240
1650984245334,59,274,86,93,94,48,229,65,1236
1650984245342,57,276,88,94,96,49,229,69,1241
1650984245351,62,247,88,94,94,45,224,64,1237
1650984245359,57,274,92,97,94,48,226,64,1238
1650984245366,60,274,90,94,92,50,227,68,1245
1650984245374,61,276,87,95,95,45,225,65,1239
1650984245384,62,280,88,95,93,50,226,67,1243
1650984245392,59,273,88,99,93,44,227,69,1243
1650984245400,62,281,87,97,91,51,226,65,1244
1650984245409,58,279,87,97,92,43,225,70,1243
1650984245417,56,281,87,93,92,47,231,68,1242
1650984245426,57,279,90,97,94,47,226,63,1243
1650984245434,59,276,89,99,95,48,225,64,1241
1650984245442,59,277,88,95,95,50,223,71,1242
1650984245451,63,276,87,92,94,50,230,70,1241
1650984245459,59,277,92,94,95,49,224,67,1244
1650984245466,58,279,87,98,93,51,224,66,1242
1650984245476,63,280,90,97,92,45,223,68,1244
1650984245484,60,271,90,93,92,50,227,68,1246
1650984245491,58,278,93,93,94,46,228,63,1241
1650984245499,55,278,90,96,91,45,225,66,1245
1650984245507,60,272,87,95,93,44,230,70,1243
1650984245515,59,280,91,95,93,47,224,67,1251
1650984245523,58,279,90,91,97,50,226,65,1243
1650984245531,55,275,95,100,94,45,229,67,1243
1650984245540,57,279,95,98,92,47,225,70,1240
1650984245548,60,278,89,95,99,47,221,66,1246
1650984245555,60,280,87,94,91,49,228,67,1246
1650984245564,55,273,91,96,94,48,224,69,1247
1650984245572,57,278,90,95,97,47,227,67,1245
1650984245580,59,276,90,96,91,46,224,70,1240
1650984245589,61,280,88,94,98,48,228,75,1244
1650984245597,58,279,89,98,96,44,226,64,1246
1650984245605,60,278,90,93,94,49,228,72,1248
1650984245615,57,276,84,96,94,49,229,69,1245
1650984245623,58,279,93,91,95,48,227,63,1242
1650984245630,59,279,89,92,92,48,226,69,1244
1650984245638,59,276,87,92,95,50,226,69,1248
1650984245646,61,280,88,92,90,43,227,64,1250
1650984245655,57,275,88,93,96,48,223,70,1250
1650984245663,59,276,89,92,92,48,223,69,1249
1650984245671,59,278,88,94,96,51,225,68,1248
1650984245680,58,273,89,91,90,45,225,69,1244
1650984245688,58,279,84,91,91,46,221,67,1251
1650984245695,57,279,89,91,92,49,222,65,1249
1650984245703,59,275,90,91,91,44,224,68,1249
1650984245711,62,274,87,94,90,49,224,66,1249
1650984245719,55,279,94,94,90,46,226,68,1250
1650984245727,54,275,83,93,96,47,222,68,1242
1650984245735,56,274,91,94,95,52,222,72,1239
1650984245744,60,276,83,97,97,47,226,64,1244
1650984245757,64,280,93,97,89,52,225,64,1239
1650984245768,60,276,93,96,94,52,225,65,1249
1650984245776,54,280,92,95,93,44,226,68,1251
1650984245784,56,278,90,92,93,44,223,67,1249
1650984245792,60,283,91,96,91,48,225,68,1254
1650984245799,58,274,90,89,94,51,225,64,1250
1650984245809,65,275,88,93,97,49,226,65,1250
1650984245819,61,273,90,94,94,48,225,68,1252
1650984245827,59,277,87,91,94,47,226,68,1252
1650984245835,59,277,90,94,92,49,224,67,1255
1650984245843,58,276,89,94,98,49,229,72,1254
1650984245852,56,276,89,94,92,48,224,64,1250
1650984245860,56,278,88,94,90,43,222,68,1253
1650984245868,55,278,92,88,93,45,223,69,1253
1650984245875,58,274,88,91,96,51,224,69,1254
1650984245883,61,279,85,92,98,47,223,72,1251
1650984245892,55,277,89,89,95,49,225,65,1252
1650984245900,59,277,89,91,94,52,227,64,1250
1650984245908,57,277,90,94,92,49,231,67,1253
1650984245918,63,279,93,91,90,48,221,65,1253
1650984245927,56,276,87,93,92,47,226,69,1256
1650984245935,62,278,93,93,92,45,224,67,1255
1650984245942,61,280,81,90,91,47,228,69,1257
1650984245952,52,265,87,84,95,44,219,62,1256
1650984245960,58,282,91,91,92,47,226,73,1254
1650984245967,63,281,83,91,95,53,225,71,1258
1650984245975,56,277,87,92,93,46,227,67,1256
1650984245983,55,275,93,114,92,48,221,65,1253
1650984245991,60,279,90,92,93,46,230,70,1259
1650984245999,56,275,89,92,96,46,221,65,1256
1650984246006,54,278,91,92,92,48,225,70,1259
1650984246014,58,276,87,94,93,47,224,68,1260
1650984246024,54,283,92,95,96,48,229,67,1255
1650984246031,57,277,86,95,95,49,224,64,1257
1650984246039,58,278,88,91,94,50,227,72,1260
1650984246048,60,280,88,94,91,48,229,70,1261
1650984246056,60,280,87,96,92,46,225,61,1255
1650984246064,55,279,89,97,101,49,226,64,1259
1650984246075,60,281,88,92,95,46,223,65,1256
1650984246083,56,278,86,93,96,51,229,71,1260
1650984246091,56,279,92,94,97,48,225,64,1253
1650984246098,65,282,90,93,97,45,227,67,1253
1650984246108,57,275,87,90,94,46,227,70,1257
1650984246115,57,276,88,91,91,48,219,67,1259
1650984246123,55,280,89,90,93,45,225,66,1259
1650984246131,61,279,87,89,98,51,226,67,1256
1650984246141,55,275,88,94,96,50,228,66,1260
1650984246149,60,277,89,93,94,46,228,69,1259
1650984246157,64,281,89,97,97,49,230,72,1254
1650984246166,56,282,91,93,97,49,226,68,1255
1650984246174,59,279,88,92,94,47,226,74,1262
1650984246182,60,275,91,92,95,45,227,66,1258
1650984246190,58,280,83,93,94,47,230,68,1258
1650984246197,57,282,85,92,92,51,222,72,1255
1650984246207,63,280,91,93,95,46,231,69,1259
1650984246215,55,279,87,92,95,49,225,68,1258
1650984246223,55,275,84,95,100,46,227,67,1260
1650984246234,58,282,86,92,90,48,228,69,1263
1650984246242,57,277,91,95,95,45,224,70,1259
1650984246249,61,281,87,96,90,44,228,68,1260
1650984246260,62,276,88,93,100,49,225,67,1257
1650984246268,62,283,89,98,96,48,222,66,1260
1650984246276,59,278,94,96,94,46,229,66,1262
1650984246284,60,280,91,96,88,48,231,64,1263
1650984246294,58,278,89,89,93,45,228,68,1262
1650984246302,63,281,90,92,93,45,225,68,1264
1650984246309,57,279,92,97,96,50,233,65,1260
1650984246317,61,279,87,95,100,47,229,67,1262
1650984246328,62,281,90,94,94,46,232,71,1256
1650984246336,59,274,89,94,97,47,226,66,1263
1650984246344,59,279,87,93,96,51,229,65,1260
1650984246353,59,276,86,94,95,50,231,66,1257
1650984246361,62,276,87,98,95,48,224,65,1262
1650984246369,57,278,84,94,93,47,229,65,1264
1650984246378,60,280,85,94,94,50,229,69,1262
1650984246386,59,278,92,96,97,46,223,65,1264
1650984246393,57,286,91,94,93,47,226,69,1261
1650984246401,57,279,87,90,95,49,229,68,1254
1650984246412,62,278,88,93,90,45,226,68,1261
1650984246420,60,279,91,95,90,43,229,71,1264
1650984246430,62,279,90,95,89,45,228,68,1265
1650984246438,64,282,86,92,94,47,231,67,1261
1650984246448,59,281,93,98,93,48,226,61,1260
1650984246456,59,277,89,97,91,51,226,71,1264
1650984246463,57,282,89,96,95,44,225,67,1262
1650984246471,60,277,86,94,95,45,229,65,1264
1650984246479,57,279,89,97,96,46,227,70,1261
1650984246487,59,281,89,94,93,50,231,69,1260
1650984246494,56,284,90,98,93,46,226,65,1267
1650984246502,57,282,89,98,95,47,225,71,1268
