Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1648892701186,59,216,75,52,70,42,167,63,908
1648892701195,53,219,73,50,71,48,165,66,901
1648892701203,56,220,73,55,70,44,161,64,902
1648892701211,52,218,75,51,62,36,162,66,903
1648892701218,61,220,76,57,72,39,158,64,904
1648892701228,58,220,80,47,69,43,160,63,906
1648892701238,54,225,79,48,63,40,169,62,908
1648892701246,58,219,75,57,66,45,167,68,901
1648892701255,56,221,71,50,68,45,165,66,906
1648892701263,56,222,79,53,67,44,166,69,911
1648892701271,58,215,74,57,69,50,162,57,908
1648892701280,53,219,81,54,67,43,162,62,904
1648892701288,49,221,74,47,67,44,166,64,906
1648892701296,49,222,79,54,67,37,160,62,910
1648892701303,54,220,75,60,69,46,162,63,903
1648892701311,56,223,76,52,66,43,163,59,908
1648892701319,58,224,78,52,66,46,170,69,903
1648892701327,54,225,77,57,65,42,165,67,906
1648892701338,57,226,77,51,65,42,164,64,907
1648892701346,51,222,75,55,69,40,168,68,907
1648892701353,55,217,77,58,72,40,165,63,906
1648892701361,50,221,79,59,68,41,163,61,906
1648892701369,53,220,75,59,69,45,165,62,908
1648892701377,54,226,76,57,67,41,161,62,910
1648892701385,52,227,77,57,67,42,167,65,902
1648892701393,51,223,72,55,69,42,167,58,903
1648892701401,50,221,77,57,65,45,166,61,904
1648892701411,57,224,72,54,71,48,170,65,905
1648892701419,55,224,75,51,66,43,170,62,904
1648892701428,55,227,77,54,66,41,171,67,915
1648892701436,56,226,79,55,64,43,167,65,912
1648892701446,57,225,74,49,67,43,170,62,908
1648892701454,55,224,78,59,69,43,166,67,907
1648892701461,50,225,75,56,69,47,167,62,908
1648892701469,52,228,79,58,67,43,168,63,908
1648892701479,61,222,78,59,70,40,166,62,931
1648892701487,66,219,65,57,85,42,160,76,909
1648892701495,60,247,90,45,59,57,168,77,916
1648892701503,45,214,70,69,67,31,177,82,917
1648892701511,70,233,63,66,73,56,166,73,929
1648892701857,56,236,74,49,72,46,172,64,920
1648892701864,53,232,77,56,66,44,176,66,921
1648892701872,56,237,81,57,67,42,174,61,920
1648892701880,52,230,72,58,69,46,177,60,922
1648892701888,56,234,78,66,65,45,176,65,915
1648892701896,58,232,78,59,66,47,176,61,847
1648892701905,57,241,79,52,67,43,178,75,917
1648892701914,69,244,65,65,82,35,177,78,910
1648892701922,59,252,84,44,76,53,167,66,937
1648892701930,69,252,66,62,76,33,186,73,931
1648892701938,54,251,73,44,70,60,176,68,923
1648892701948,56,231,72,55,69,47,179,63,916
1648892701956,51,234,81,59,64,41,176,67,919
1648892701964,54,238,80,55,66,47,181,66,921
1648892701971,56,235,80,59,65,48,177,61,914
1648892701981,57,232,78,58,70,45,176,65,921
1648892701991,56,239,79,54,66,42,181,61,922
1648892701999,54,234,76,61,65,40,173,59,926
1648892702007,60,234,76,55,67,42,182,66,925
1648892702014,52,232,73,62,65,40,179,68,923
1648892702022,52,237,76,57,67,46,183,59,919
1648892702030,50,236,77,59,69,44,179,61,922
1648892702039,60,233,75,48,68,42,182,68,918
1648892702048,52,236,75,58,71,44,179,63,942
1648892702058,47,229,91,66,57,38,194,55,933
1648892702066,57,227,66,64,77,36,172,69,938
1648892702074,46,226,72,73,81,29,198,61,912
1648892702082,53,225,81,64,73,59,193,49,927
1648892702090,46,227,77,75,72,36,189,65,932
1648892702098,40,231,70,56,86,45,169,67,944
1648892702106,68,241,61,71,60,59,186,56,946
1648892702116,56,231,80,57,72,47,183,62,922
1648892702150,60,238,80,57,68,41,180,64,926
1648892702160,57,237,72,63,72,40,180,65,927
1648892702168,52,239,76,56,66,47,183,63,925
1648892702176,56,237,78,60,66,47,188,66,926
1648892702184,56,242,77,60,68,44,182,70,927
1648892702192,57,241,77,63,63,43,179,66,922
1648892702200,49,243,78,59,65,41,191,66,945
1648892702208,47,232,78,49,71,59,186,59,922
1648892702215,41,255,92,58,58,45,183,76,938
1648892702223,70,262,81,49,66,61,190,54,942
1648892702231,39,235,80,71,77,58,174,64,941
1648892702239,62,256,96,65,58,46,199,59,924
1648892702247,43,256,89,51,60,49,201,61,924
1648892702257,56,243,73,68,66,41,187,66,922
1648892702267,56,245,77,61,69,41,184,67,928
1648892702276,53,240,76,64,67,43,185,66,929
1648892702367,56,243,77,63,68,45,183,61,927
1648892702375,54,249,78,61,63,45,183,66,928
1648892702382,56,243,81,56,68,47,189,67,928
1648892702390,56,251,80,61,63,43,188,64,925
1648892702398,53,252,76,61,71,47,185,59,935
1648892702407,61,248,78,60,70,50,184,62,927
1648892702416,52,246,77,63,70,42,185,61,930
1648892702424,48,251,80,62,64,44,188,68,930
1648892702434,55,254,78,61,65,41,183,70,934
1648892702441,52,245,76,61,69,53,189,64,929
1648892702449,52,247,76,63,70,43,187,64,934
1648892702457,57,248,74,63,66,45,184,61,936
1648892702468,54,251,78,63,68,46,190,71,931
1648892702476,54,248,79,61,69,46,187,64,937
1648892702484,52,246,78,65,69,45,186,61,934
1648892702493,61,254,80,64,69,42,188,64,936
1648892702501,56,249,78,66,73,43,185,62,926
1648892702509,60,252,78,57,68,47,188,66,936
1648892702516,60,248,77,63,72,44,190,62,933
1648892702526,62,252,72,61,66,49,189,61,934
1648892702534,58,250,77,62,74,49,190,66,932
1648892702541,53,255,77,63,65,48,183,66,934
1648892702549,56,251,77,60,69,42,191,68,930
1648892702558,53,254,73,59,65,41,193,60,935
1648892702566,53,253,79,63,67,40,191,66,934
1648892702574,53,248,75,64,65,41,192,67,936
1648892702582,58,254,74,66,66,46,191,63,934
1648892702591,54,250,75,60,64,39,189,59,933
1648892702599,50,252,75,64,66,46,192,68,933
1648892702607,54,251,73,66,72,41,190,67,933
1648892702615,50,253,75,63,67,44,195,62,936
1648892702624,48,253,78,57,71,47,192,65,933
1648892702632,58,254,73,58,69,48,195,64,933
1648892702640,52,255,76,64,65,46,191,68,931
1648892702648,51,255,78,57,68,50,172,59,935
1648892702655,60,256,73,62,71,46,192,64,935
1648892702663,55,252,76,61,73,44,192,65,933
1648892702671,52,253,80,65,71,41,187,70,935
1648892702679,51,258,76,59,72,46,193,61,937
1648892702687,59,253,75,58,65,44,195,66,938
1648892702694,50,254,77,63,69,47,190,68,941
1648892702702,51,250,79,62,73,47,191,63,939
1648892702710,54,252,77,65,68,47,191,65,943
1648892702717,57,259,77,64,71,44,197,67,941
1648892702725,55,261,72,63,65,47,192,66,938
1648892702733,55,257,75,66,70,45,189,63,936
1648892702741,53,254,76,63,60,48,196,68,936
1648892702750,55,254,74,65,69,44,194,60,938
1648892702757,54,253,75,59,71,49,194,62,938
1648892702765,58,253,70,64,68,44,196,62,942
1648892702773,54,248,73,66,70,47,198,69,938
1648892702781,53,254,78,62,69,44,196,66,937
1648892702788,54,254,75,59,68,46,196,66,940
1648892702796,52,256,73,62,67,44,198,61,938
1648892702804,74,275,66,62,87,55,188,70,958
1648892702812,52,272,74,61,66,61,201,55,957
1648892702820,59,245,82,73,56,38,209,68,958
1648892702828,43,265,92,54,70,59,191,56,956
1648892702836,52,244,84,69,60,43,210,55,938
