Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1648746326754,65,154,95,65,87,51,171,77,733
1648746326763,65,155,98,69,79,56,174,79,740
1648746326771,57,155,94,68,82,50,171,75,734
1648746326779,66,149,95,63,85,50,173,79,739
1648746326787,63,151,97,75,75,61,186,76,735
1648746326795,52,164,103,60,76,71,186,73,735
1648746326802,79,159,105,72,67,64,181,68,739
1648746326810,76,153,90,75,97,48,171,91,745
1648746326818,56,155,106,71,68,65,189,81,736
1648746326827,64,149,97,67,73,52,180,76,733
1648746326837,67,158,98,69,83,51,176,77,733
1648746326847,58,153,97,70,83,58,176,83,733
1648746326858,63,158,96,68,78,51,172,82,737
1648746326867,63,149,96,72,79,56,171,73,736
1648746326875,62,152,90,71,79,53,176,76,734
1648746326883,59,135,101,75,78,53,175,78,742
1648746326891,56,159,95,70,82,55,179,77,736
1648746326900,60,155,98,64,85,51,178,78,743
1648746326908,59,152,100,72,79,54,176,78,736
1648746326916,63,154,97,71,80,53,174,75,741
1648746326924,63,153,99,68,85,53,175,79,737
1648746326932,63,155,98,74,84,55,176,82,738
1648746326941,64,148,91,71,88,53,178,81,736
1648746326951,60,154,101,73,83,58,174,79,737
1648746326961,61,147,96,70,83,55,174,75,737
1648746326970,65,151,83,67,79,50,173,75,733
1648746326999,66,154,94,73,82,53,178,81,741
1648746327007,61,154,96,74,83,54,172,81,746
1648746327015,62,152,96,73,79,52,175,81,743
1648746327023,62,155,99,74,80,54,178,76,743
1648746327030,61,160,98,71,80,60,176,78,743
1648746327038,59,157,99,65,83,60,174,76,744
1648746327048,61,155,98,68,81,52,174,75,738
1648746327058,58,155,98,69,81,62,175,78,746
1648746327069,61,151,102,70,80,54,176,76,739
1648746327078,59,159,95,68,77,56,172,81,737
1648746327088,62,152,102,75,80,50,177,76,742
1648746327101,62,150,97,72,83,55,179,79,736
1648746327110,62,156,100,68,75,56,177,74,747
1648746327117,61,154,97,71,81,55,176,80,746
1648746327125,59,154,96,69,82,55,177,80,742
1648746327133,62,152,95,69,80,57,177,75,745
1648746327141,61,155,101,66,78,52,175,74,747
1648746327148,62,157,101,68,77,56,178,80,743
1648746327156,61,154,93,69,78,54,176,77,744
1648746327164,59,155,95,69,83,56,175,78,745
1648746327172,66,156,95,70,74,58,171,74,740
1648746327181,54,154,98,72,79,55,177,78,742
1648746327190,63,153,100,73,82,55,178,80,739
1648746327200,63,157,98,69,84,55,177,70,752
1648746327209,63,163,90,82,66,61,188,70,757
1648746327217,59,146,89,88,77,68,170,94,756
1648746327225,67,163,93,76,77,51,176,79,738
1648746327234,65,160,92,73,86,53,176,79,745
1648746327243,68,164,101,66,78,50,173,80,745
1648746327253,62,156,97,71,78,54,174,77,742
1648746327261,57,157,97,69,81,54,175,84,749
1648746327279,65,154,99,78,84,51,179,79,744
1648746327287,62,151,99,71,78,56,177,77,748
1648746327296,60,152,98,70,84,53,174,79,751
1648746327307,64,158,97,72,80,55,176,79,744
1648746327314,58,159,98,76,89,55,175,75,744
1648746327322,60,157,99,73,82,57,173,74,745
1648746327330,59,160,98,72,81,49,170,80,750
1648746327339,60,158,94,72,86,58,176,74,746
1648746327348,63,157,93,70,80,56,178,75,747
1648746327355,60,153,96,70,79,56,178,77,742
1648746327363,56,160,99,67,79,54,178,81,749
1648746327371,59,156,94,70,79,54,174,79,751
1648746327381,68,156,97,71,84,55,177,76,745
1648746327389,59,153,100,72,83,52,180,77,749
1648746327397,65,155,97,69,81,60,176,79,751
1648746327406,61,157,100,67,82,53,174,81,751
1648746327414,66,157,96,69,79,55,176,81,743
1648746327422,57,153,96,71,82,53,176,78,751
1648746327429,58,156,96,75,82,54,175,79,742
1648746327439,62,157,98,71,82,56,178,74,717
1648746327446,62,155,94,70,83,56,180,80,749
1648746327454,60,154,95,70,80,54,179,77,748
1648746327464,59,160,97,71,78,57,176,78,746
1648746327472,64,158,100,72,82,56,178,80,749
1648746327480,65,157,94,73,84,55,178,79,746
1648746327488,61,160,97,70,80,56,174,82,753
1648746327497,61,153,102,72,78,58,181,76,745
1648746327505,59,158,97,73,82,58,178,79,755
1648746327512,58,155,95,71,81,53,176,82,750
1648746327522,66,158,96,74,80,55,180,78,748
1648746327531,61,156,102,72,81,54,178,78,745
1648746327538,58,156,94,75,81,52,180,84,749
1648746327546,60,157,95,73,79,59,179,77,750
1648746327554,61,161,96,70,81,55,175,77,752
1648746327562,57,157,102,71,84,57,179,73,751
1648746327570,61,157,96,68,87,55,180,84,750
1648746327578,60,161,97,72,81,54,185,78,759
1648746327585,56,150,112,61,98,53,174,92,744
1648746327593,58,148,106,75,78,64,170,82,761
1648746327601,50,164,96,73,81,58,181,75,750
1648746327609,61,158,98,68,82,58,179,76,748
1648746327619,63,160,98,71,84,57,177,77,748
1648746327628,61,160,95,70,80,60,178,80,749
1648746327636,59,156,95,70,83,61,179,74,750
1648746327644,61,160,97,72,88,56,177,77,750
1648746327651,61,160,95,72,78,55,179,81,751
1648746327659,61,156,98,70,87,58,177,82,753
1648746327668,65,157,97,72,83,54,176,82,757
1648746327676,62,154,97,74,78,58,179,72,752
1648746327684,59,152,97,75,80,56,177,82,751
1648746327694,62,158,94,72,85,56,176,74,752
1648746327701,59,160,98,72,80,55,178,84,749
1648746327712,64,158,93,74,84,55,182,83,757
1648746327721,61,161,98,72,79,51,179,78,750
1648746327729,57,157,98,76,80,53,181,81,753
1648746327737,62,161,98,72,80,54,181,79,749
1648746327746,64,157,96,75,90,56,177,76,751
1648746327755,62,157,96,71,80,54,184,74,752
1648746327762,60,163,95,66,83,54,176,76,750
1648746327774,58,157,95,70,83,56,176,78,755
1648746327782,62,162,93,77,84,52,177,80,755
1648746327789,60,157,93,67,85,51,177,80,762
1648746327799,64,159,98,73,78,54,180,77,750
1648746327807,61,159,100,75,80,55,177,82,754
1648746327816,65,162,96,77,87,54,173,79,751
1648746327825,60,162,94,70,81,60,180,76,752
1648746327833,62,162,97,70,83,51,182,79,750
1648746327840,59,155,95,73,84,54,180,82,755
1648746327848,63,159,100,73,78,53,180,79,752
1648746327856,61,155,97,73,82,53,180,79,752
1648746327864,64,163,97,69,83,57,179,77,752
1648746327872,60,161,92,71,87,53,174,81,751
1648746327882,57,163,92,70,83,57,177,77,755
1648746327891,52,153,106,83,71,72,178,70,764
1648746327899,71,177,90,74,91,47,189,84,745
1648746327907,78,157,105,71,81,54,184,77,752
1648746327921,61,160,96,77,85,56,181,76,760
1648746327929,65,157,98,72,82,57,176,78,755
1648746327937,63,157,96,72,84,56,178,77,756
1648746327945,63,158,90,72,87,53,179,75,754
1648746327955,63,159,101,74,80,56,181,80,755
1648746327963,64,162,95,73,80,61,183,75,755
1648746327971,62,160,96,73,83,52,179,77,747
1648746327979,63,158,93,69,82,55,183,80,750
1648746327988,59,165,98,72,80,55,181,77,752
1648746327996,61,164,98,75,77,54,176,77,750
1648746328004,63,159,97,77,79,49,182,80,753
1648746328012,58,157,99,70,83,56,181,77,758
1648746328021,61,159,101,74,77,55,182,79,755
1648746328029,62,162,99,72,80,55,184,80,757
1648746328038,60,157,98,78,85,55,180,81,750
1648746328046,58,159,96,69,77,59,183,75,754
1648746328054,58,166,95,74,79,56,180,78,755
1648746328062,60,160,91,78,85,57,182,82,755
1648746328071,64,158,96,70,85,54,179,76,754
1648746328079,58,162,99,70,79,50,177,82,752
1648746328087,61,162,94,75,77,53,182,79,751
1648746328097,64,162,92,72,86,58,179,79,754
1648746328105,62,160,91,73,82,50,179,78,757
1648746328112,64,157,99,72,82,56,185,79,753
1648746328122,62,162,96,75,77,53,185,76,756
1648746328131,60,162,96,70,80,58,181,78,753
1648746328139,60,160,96,73,82,56,174,80,754
1648746328147,62,162,94,72,77,57,178,83,758
1648746328155,63,163,96,78,80,58,182,76,757
1648746328162,65,163,96,74,81,55,175,75,759
1648746328171,66,163,91,70,88,57,176,80,755
1648746328180,65,161,98,72,79,57,182,80,756
1648746328188,59,161,93,70,81,57,179,78,757
1648746328195,56,161,94,71,82,58,179,76,754
1648746328203,60,161,100,74,83,50,181,82,759
1648746328211,60,160,94,77,86,55,182,80,756
1648746328219,63,161,93,71,86,51,180,79,759
1648746328230,59,160,95,74,82,52,174,80,759
1648746328237,60,162,98,72,79,58,183,83,754
1648746328245,60,165,98,77,85,54,179,75,756
1648746328255,57,158,92,69,84,58,183,76,756
1648746328263,61,165,94,71,87,58,180,77,755
1648746328270,61,157,93,70,85,56,184,77,757
1648746328278,57,162,94,72,81,61,179,81,754
1648746328287,61,164,100,75,82,52,179,78,755
1648746328295,60,166,98,75,80,55,179,79,756
1648746328303,65,162,95,74,83,58,164,74,750
1648746328310,60,160,95,77,81,58,181,82,755
1648746328318,61,163,102,73,83,53,176,75,751
1648746328327,60,164,98,74,81,52,186,82,758
1648746328335,64,160,96,72,81,57,178,79,759
1648746328342,60,165,94,75,83,54,173,82,758
1648746328351,65,161,95,74,84,54,180,78,762
1648746328359,61,158,98,68,82,54,176,80,758
1648746328370,57,159,96,70,89,53,178,79,755
1648746328378,64,165,95,72,80,57,181,79,753
1648746328386,55,165,94,77,84,52,182,79,757
1648746328394,63,162,91,74,82,57,182,81,761
1648746328403,61,164,95,72,82,61,179,79,758
1648746328411,60,163,95,69,82,58,181,76,760
1648746328419,62,158,92,76,87,54,179,80,759
1648746328426,62,168,93,70,83,55,185,80,757
1648746328434,59,160,98,76,80,51,180,85,759
1648746328442,62,163,100,77,85,58,185,78,760
1648746328450,61,165,97,67,82,51,184,80,753
1648746328458,62,165,95,76,82,55,182,81,760
1648746328466,61,168,94,74,76,59,179,81,758
1648746328474,60,166,96,77,80,51,181,82,761
1648746328482,61,162,91,75,84,56,181,78,756
1648746328491,64,167,94,74,82,56,181,80,761
1648746328498,61,165,99,75,79,55,185,81,759
1648746328506,61,162,98,76,83,57,182,73,761
1648746328514,59,166,98,75,83,60,186,78,755
1648746328523,65,159,99,74,82,54,180,76,762
1648746328532,61,167,93,74,87,56,184,77,764
1648746328539,58,162,98,79,80,53,185,81,757
1648746328547,65,163,95,75,87,56,184,81,758
1648746328556,64,171,94,74,84,53,182,82,756
1648746328564,58,164,93,70,81,59,179,79,759
1648746328572,59,166,95,76,85,56,179,77,763
1648746328580,66,163,94,74,88,50,181,81,762
1648746328587,58,166,97,74,82,53,183,78,761
1648746328597,62,160,94,74,88,54,183,81,766
1648746328605,62,168,99,70,82,57,183,82,758
1648746328613,59,160,94,80,82,57,184,80,760
1648746328621,62,168,98,72,83,54,185,77,758
1648746328629,63,165,96,72,80,58,183,81,763
1648746328639,64,170,96,71,78,60,187,78,760
1648746328646,62,162,97,72,86,58,187,82,761
1648746328657,50,171,106,72,77,70,188,70,760
1648746328665,69,153,107,83,93,48,182,93,756
1648746328673,76,170,105,63,76,68,188,77,778
1648746328681,47,181,112,62,85,67,180,70,767
1648746328689,76,176,80,76,91,53,199,77,759
1648746328697,52,161,106,79,76,66,186,70,778
1648746328705,56,155,93,88,86,48,198,86,768
1648746328713,51,160,102,74,96,42,195,87,753
1648746328721,52,175,107,66,75,66,177,82,776
1648746328734,64,163,96,73,83,53,181,77,765
1648746328742,63,168,96,70,82,59,184,77,757
1648746328751,57,163,97,77,81,58,187,79,760
1648746328761,64,163,96,73,80,54,191,80,762
1648746328769,60,167,98,72,85,52,184,77,757
1648746328776,58,164,95,73,86,59,181,77,769
1648746328784,63,162,96,74,83,62,188,78,763
1648746328792,60,168,94,73,82,59,185,77,761
1648746328800,59,161,96,79,81,51,183,80,765
1648746328809,58,169,92,74,86,57,182,81,765
1648746328818,48,169,104,76,73,59,200,78,763
1648746328826,56,184,85,94,79,47,189,83,762
1648746328836,66,167,95,77,86,54,184,89,763
1648746328846,71,167,82,89,84,53,195,92,756
1648746328854,72,178,86,75,99,48,191,88,756
1648746328863,61,170,97,71,89,54,185,79,765
1648746328880,64,163,93,70,81,46,189,77,756
1648746328888,64,167,93,74,87,57,186,81,760
1648746328896,63,163,91,78,83,54,181,83,765
1648746328903,60,166,98,74,77,54,185,73,761
1648746328911,61,165,95,73,82,60,181,83,759
1648746328920,60,171,97,74,82,57,182,84,761
1648746328929,56,166,96,73,86,61,185,80,775
1648746328938,53,176,109,70,73,62,189,67,769
1648746328946,52,161,111,69,73,55,196,71,766
1648746328954,51,173,107,74,80,66,187,70,769
1648746328962,75,173,102,63,69,55,198,88,767
1648746328970,68,172,111,73,75,61,201,87,757
1648746328977,51,159,117,64,84,74,178,76,776
1648746328985,57,184,84,75,89,65,187,71,770
1648746328994,52,177,108,67,76,67,194,77,778
1648746329006,62,162,95,70,81,62,190,77,763
1648746329060,59,165,99,73,81,58,189,81,763
1648746329068,65,168,95,77,87,57,184,82,767
1648746329077,58,165,98,75,88,58,184,81,766
1648746329084,61,164,98,75,85,54,189,84,767
1648746329094,65,166,99,74,83,59,188,77,767
1648746329102,62,165,96,75,89,61,184,81,766
1648746329110,65,169,97,77,81,56,183,78,764
1648746329118,59,163,94,74,88,55,187,78,765
1648746329125,63,166,93,78,84,57,186,75,770
1648746329135,60,169,93,74,82,61,189,77,765
1648746329142,59,166,91,75,85,55,188,86,770
1648746329151,69,165,96,75,85,60,188,82,766
1648746329161,65,168,94,75,79,58,183,82,764
1648746329169,64,172,95,78,87,58,186,75,767
1648746329176,61,165,100,74,82,55,187,79,761
1648746329184,69,164,93,75,81,59,188,78,767
1648746329193,59,164,100,74,81,54,191,77,767
1648746329201,65,169,91,78,74,56,186,79,767
1648746329209,63,169,95,76,82,57,184,80,766
1648746329219,62,170,98,77,80,56,191,83,765
1648746329227,62,162,98,78,83,57,186,79,767
1648746329235,63,168,99,73,80,55,186,80,766
1648746329244,58,173,94,73,80,58,188,80,768
1648746329252,58,164,93,76,86,54,188,86,768
1648746329260,56,170,93,76,90,60,187,78,767
1648746329268,67,168,95,74,85,61,187,75,766
1648746329277,67,170,93,73,87,56,186,81,771
1648746329284,58,163,96,79,82,58,192,78,765
1648746329292,59,174,94,81,85,55,193,78,764
1648746329300,63,175,97,76,90,56,186,80,768
1648746329309,54,167,100,74,80,55,193,79,770
1648746329317,60,167,90,73,84,57,191,80,771
1648746329324,62,168,96,75,85,51,193,84,775
1648746329332,59,166,94,75,84,58,186,76,769
1648746329340,60,168,92,74,81,56,189,79,768
1648746329351,61,169,94,83,86,54,190,78,767
1648746329359,59,168,95,74,86,61,193,81,764
1648746329367,64,171,96,77,84,56,185,84,770
1648746329375,64,171,96,68,81,58,190,78,771
1648746329384,61,171,92,75,85,56,189,78,773
1648746329392,60,168,97,70,79,57,186,79,772
1648746329400,64,173,93,71,83,61,187,78,771
1648746329407,60,169,97,78,84,58,189,82,771
1648746329416,61,164,98,78,87,57,194,80,769
1648746329424,61,164,98,77,84,55,190,78,769
1648746329432,62,164,93,75,81,60,185,79,774
1648746329440,59,165,99,76,78,52,191,79,774
1648746329452,64,171,98,79,86,52,196,82,771
1648746329461,57,169,100,76,78,56,194,77,770
1648746329468,62,166,96,78,85,57,184,75,772
1648746329476,59,173,92,77,82,52,192,78,766
1648746329485,60,173,94,72,85,54,187,76,772
1648746329493,63,167,101,74,83,58,190,80,770
1648746329501,61,166,95,79,83,58,197,80,768
1648746329511,61,171,96,73,82,57,197,78,771
1648746329519,65,169,95,81,80,58,190,82,773
1648746329526,60,171,94,76,84,57,194,77,776
1648746329534,64,169,92,76,85,59,189,79,772
1648746329542,57,169,90,75,80,58,195,77,771
1648746329551,63,171,91,79,86,52,190,79,767
1648746329559,60,172,95,71,82,61,190,80,774
1648746329567,63,170,100,76,79,62,189,84,771
1648746329576,57,177,92,76,82,55,192,82,771
1648746329584,60,167,95,72,81,57,189,80,773
1648746329591,62,171,93,76,81,58,189,75,773
1648746329600,64,167,96,76,84,58,198,77,771
1648746329608,61,174,93,77,86,55,190,76,774
1648746329616,60,171,98,79,87,52,194,80,773
1648746329623,63,168,92,76,83,60,190,79,774
1648746329631,62,169,94,78,82,61,192,81,771
1648746329639,59,173,93,78,86,56,192,84,776
1648746329652,60,168,99,80,85,59,193,80,772
1648746329662,65,172,93,74,87,58,190,79,781
1648746329669,58,171,96,74,83,58,191,78,769
1648746329677,62,170,99,78,85,58,191,86,773
1648746329685,58,169,99,77,83,57,194,77,774
1648746329694,55,172,96,77,79,61,192,77,774
1648746329702,60,172,100,80,84,59,190,82,776
1648746329710,64,169,95,78,83,56,193,78,774
1648746329720,63,173,96,80,86,55,194,76,770
1648746329728,57,175,97,76,87,61,199,79,774
1648746329736,64,171,93,79,79,62,190,77,777
1648746329743,62,172,98,77,82,58,188,75,777
1648746329754,61,176,94,74,89,59,191,81,773
1648746329762,59,172,98,78,85,57,192,82,773
1648746329769,60,172,95,77,82,57,193,79,774
1648746329777,60,172,96,77,85,53,191,78,773
1648746329787,64,169,97,76,84,58,193,72,776
1648746329795,61,174,95,79,83,58,192,75,777
1648746329803,61,170,94,81,82,52,194,77,774
1648746329810,57,173,94,77,87,55,191,79,773
1648746329818,65,170,95,80,85,62,195,75,777
1648746329826,57,170,93,78,83,56,193,82,775
1648746329835,63,170,94,74,87,61,196,79,775
1648746329844,60,174,95,82,82,57,188,74,782
1648746329852,58,176,95,77,87,59,194,76,772
1648746329861,68,173,97,79,80,47,192,80,772
1648746329870,66,170,101,79,81,58,191,80,782
1648746329879,63,182,99,77,83,59,194,83,778
1648746329887,61,167,92,78,88,58,195,81,781
1648746329895,60,169,97,77,86,60,194,77,777
1648746329903,64,168,95,77,80,62,193,74,777
1648746329911,60,199,98,79,86,60,193,78,777
1648746329920,64,172,96,74,84,56,195,81,772
1648746329928,62,173,91,79,89,55,191,80,774
1648746329937,67,174,99,80,86,56,194,77,776
1648746329947,59,176,92,76,85,57,195,75,769
1648746329956,62,174,96,77,89,59,193,81,778
1648746329965,54,160,103,81,76,61,208,69,784
1648746329973,73,187,106,68,86,70,200,71,784
1648746329981,73,168,91,79,94,65,200,69,777
1648746329989,78,171,86,96,75,60,203,71,799
1648746329997,73,186,82,85,98,48,199,97,776
1648746330008,63,176,97,76,85,55,200,79,774
1648746330018,58,170,94,79,80,56,193,81,776
1648746330026,59,176,96,76,89,57,194,80,773
1648746330033,66,176,95,81,85,57,197,80,778
1648746330041,64,170,94,73,82,58,196,78,776
1648746330049,63,173,91,75,82,56,193,82,778
1648746330057,62,174,97,81,87,56,193,80,779
1648746330068,61,167,86,85,85,45,198,87,784
1648746330077,68,186,87,90,85,50,203,84,773
1648746330085,48,174,103,86,73,46,209,80,795
1648746330093,51,178,111,72,78,70,199,73,794
1648746330101,51,168,103,71,68,63,204,90,773
1648746330109,74,178,86,83,96,56,190,85,799
1648746330117,57,188,100,68,93,50,197,96,774
1648746330125,53,193,93,75,100,55,189,90,770
1648746330133,49,179,105,69,100,64,187,93,790
1648746330145,67,177,96,76,79,55,193,78,778
1648746330154,60,175,95,78,80,56,192,79,776
1648746330161,63,172,98,77,84,61,194,75,777
1648746330170,58,179,96,76,85,57,199,74,781
1648746330178,59,178,95,76,82,54,199,81,779
1648746330185,61,178,98,80,84,55,193,81,775
1648746330194,65,175,99,73,81,57,194,82,781
1648746330202,64,165,103,81,73,70,210,86,772
1648746330211,62,193,93,69,96,61,203,74,799
1648746330219,73,188,84,93,74,51,205,95,782
1648746330227,67,171,98,90,88,69,186,81,793
1648746330235,58,194,101,70,82,67,197,69,794
1648746330242,57,192,93,98,84,46,207,93,776
1648746330250,64,182,89,95,71,61,203,74,797
1648746330258,67,178,100,71,76,72,197,82,799
1648746330269,64,174,95,76,87,58,196,79,779
1648746330278,56,173,99,80,79,59,197,83,775
1648746330380,65,172,91,82,82,59,197,82,778
1648746330388,58,173,95,80,85,61,197,83,778
1648746330396,56,175,96,81,85,65,199,81,783
1648746330403,58,175,96,81,81,53,197,79,781
1648746330413,62,174,92,79,81,57,197,78,784
1648746330422,60,172,95,79,86,61,195,79,779
1648746330430,59,178,97,77,88,61,198,81,785
1648746330438,56,179,97,81,83,53,203,80,780
1648746330446,63,171,91,76,84,57,200,81,787
1648746330455,62,176,99,84,91,57,199,83,784
1648746330463,57,180,96,82,83,57,197,77,784
1648746330470,57,173,97,79,86,58,196,79,780
1648746330478,61,177,97,82,84,59,193,80,775
1648746330487,56,179,98,83,82,60,195,79,783
1648746330495,59,175,96,85,87,60,201,82,779
1648746330503,58,173,94,81,87,58,201,80,784
1648746330513,59,177,95,84,86,58,198,84,784
1648746330521,60,183,91,78,86,61,196,86,781
1648746330529,61,179,94,80,89,54,193,81,784
1648746330537,62,177,98,81,90,53,197,77,784
1648746330544,65,176,93,76,87,56,197,78,783
1648746330554,61,173,92,84,85,52,198,87,781
1648746330561,59,177,97,84,88,59,200,80,786
1648746330569,62,177,91,79,85,60,197,85,783
1648746330577,57,175,97,84,80,58,195,80,783
1648746330586,58,173,99,81,86,58,198,77,784
1648746330594,58,175,91,79,90,59,196,77,787
1648746330602,63,178,94,77,84,60,193,84,788
1648746330610,64,176,105,76,85,60,197,85,783
1648746330619,68,178,94,83,84,51,198,83,788
1648746330627,55,182,98,81,84,57,203,78,785
1648746330635,63,179,96,83,82,54,198,84,786
1648746330645,55,179,92,74,91,56,199,79,796
1648746330652,57,176,97,78,84,57,200,82,785
1648746330661,62,173,93,81,87,59,191,83,787
1648746330668,66,180,93,84,88,60,196,83,794
1648746330676,60,177,99,81,82,61,195,83,786
1648746330684,59,179,93,84,86,59,201,86,787
1648746330692,65,178,94,80,83,56,205,78,780
1648746330700,61,174,99,83,87,73,200,72,783
1648746330708,71,169,96,84,88,51,191,90,799
1648746330715,50,190,104,69,89,68,194,93,784
1648746330723,66,174,104,90,81,56,207,82,782
1648746330731,78,189,89,95,86,66,188,75,804
1648746330739,49,169,113,92,75,71,200,71,802
1648746330747,52,194,103,75,99,62,191,75,810
1648746330755,62,194,91,73,99,72,200,79,790
1648746330763,64,182,90,80,82,61,199,85,791
1648746330773,65,175,94,85,85,55,198,78,787
1648746330781,61,174,93,83,92,60,198,78,792
1648746330790,61,175,96,80,83,59,204,79,787
1648746330798,59,174,96,80,84,60,195,82,789
1648746330805,61,173,92,83,84,61,203,81,789
1648746330813,65,180,97,79,82,63,201,76,786
1648746330821,62,178,96,80,90,64,194,80,789
1648746330829,70,171,91,95,83,61,205,70,797
1648746330838,61,181,100,94,75,63,202,90,787
1648746330846,53,176,112,84,77,63,212,77,786
1648746330854,62,169,104,89,76,52,207,74,783
1648746330862,67,173,86,88,96,53,193,90,790
1648746330870,50,170,109,88,75,73,215,77,799
1648746330878,53,177,105,86,81,72,202,76,807
1648746330885,60,193,83,95,90,49,202,75,807
1648746330895,56,175,94,85,83,59,199,82,792
1648746330904,56,181,93,72,84,56,204,80,791
1648746330912,63,176,95,82,83,63,196,79,788
1648746330921,61,179,94,83,89,60,204,76,788
1648746330928,66,182,89,83,87,59,199,83,790
