Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1650986959183,46,163,70,24,55,26,97,53,785
1650986959192,43,171,66,23,56,27,82,53,769
1650986959200,41,173,65,24,60,32,86,56,767
1650986959208,42,170,66,23,56,29,82,54,768
1650986959216,40,172,67,24,57,29,84,52,768
1650986959224,41,168,68,22,57,30,84,53,771
1650986959232,40,172,64,24,57,28,84,54,769
1650986959239,43,171,66,25,59,31,84,55,768
1650986959250,42,171,66,23,61,33,89,53,770
1650986959259,43,166,65,24,59,29,86,53,770
1650986959267,39,170,62,20,58,29,89,58,776
1650986959275,43,172,66,23,57,27,84,56,771
1650986959282,38,166,64,21,55,30,83,55,772
1650986959291,44,172,65,23,56,31,84,56,771
1650986959301,42,172,68,24,55,27,85,54,769
1650986959310,45,168,62,21,64,31,97,49,787
1650986959319,34,183,57,28,55,29,100,47,783
1650986959327,51,180,53,33,50,42,82,52,783
1650986959335,46,184,56,36,50,35,82,63,768
1650986959343,55,166,72,38,51,36,82,60,764
1650986959351,57,171,59,32,47,39,91,48,783
1650986959359,55,172,68,28,55,37,83,63,781
1650986959367,54,166,68,30,61,20,94,53,786
1650986959378,44,170,67,21,60,31,86,56,770
1650986959387,40,171,66,24,58,31,86,53,772
1650986959406,48,170,65,21,56,31,88,56,773
1650986959414,38,170,62,20,56,31,85,56,771
1650986959421,41,171,64,22,58,32,84,54,767
1650986959429,42,172,65,23,58,30,84,54,770
1650986959437,43,169,67,21,58,28,85,54,772
1650986959445,41,169,64,21,55,27,82,58,773
1650986959454,37,170,63,23,60,31,87,64,769
1650986959462,30,170,74,35,50,44,82,50,787
1650986959471,38,179,73,13,68,24,77,60,765
1650986959479,42,182,56,33,68,21,87,67,763
1650986959487,44,166,68,24,55,42,75,68,781
1650986959494,55,165,68,24,59,32,85,54,769
1650986959506,37,185,58,30,56,23,98,44,786
1650986959514,41,163,78,12,66,40,77,66,765
1650986959524,40,168,62,19,58,32,85,56,769
1650986959635,38,171,66,22,60,29,85,53,768
1650986959643,39,172,66,22,58,30,80,51,768
1650986959651,44,168,66,21,56,32,87,54,770
1650986959659,38,168,66,24,58,33,85,54,770
1650986959666,39,170,70,23,57,30,83,52,770
1650986959674,40,169,64,20,58,31,89,57,770
1650986959682,44,170,66,22,56,30,82,52,770
1650986959691,42,173,66,22,61,30,80,53,768
1650986959699,38,170,65,22,56,31,82,54,770
1650986959707,44,172,66,25,52,28,83,55,772
1650986959715,42,170,67,26,54,27,88,53,763
1650986959725,41,168,65,21,57,30,85,55,770
1650986959733,41,169,64,22,57,26,86,53,771
1650986959741,40,172,66,22,58,29,83,54,768
1650986959748,43,170,64,22,59,28,87,56,772
1650986959756,41,171,64,22,57,30,81,52,768
1650986959764,42,171,66,23,56,28,82,53,770
1650986959772,41,171,65,22,55,29,84,55,769
1650986959780,40,169,67,22,58,30,82,54,770
1650986959789,36,181,58,24,61,27,101,52,783
1650986959797,44,164,77,12,55,44,81,52,784
1650986959805,44,170,64,22,57,28,87,51,769
1650986959815,44,170,65,20,59,31,87,55,771
1650986959824,40,166,65,20,57,27,84,55,771
1650986959832,44,172,64,22,58,30,88,52,774
1650986959840,42,168,64,24,58,28,84,56,773
1650986959848,43,167,67,22,58,32,87,55,771
1650986959855,44,173,67,22,59,29,83,54,770
1650986959863,42,169,61,22,58,32,86,56,772
1650986959871,38,167,66,23,59,31,86,57,770
1650986959879,42,170,63,21,58,44,89,51,784
1650986959886,56,166,73,21,53,41,90,46,788
1650986959894,56,181,58,23,66,21,99,47,784
